Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	26906	11/08/2022	2022 General Election	204	204	4158	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	37
LEE	Lee	26906	11/08/2022	2022 General Election	205	205	3127	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	35
LEE	Lee	26906	11/08/2022	2022 General Election	206	206	3326	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	27
LEE	Lee	26906	11/08/2022	2022 General Election	207	207	2415	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	12
LEE	Lee	26906	11/08/2022	2022 General Election	208	208	3685	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	26
LEE	Lee	26906	11/08/2022	2022 General Election	209	209	5072	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	36
LEE	Lee	26906	11/08/2022	2022 General Election	210	210	8184	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	61
LEE	Lee	26906	11/08/2022	2022 General Election	211	211	2764	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	18
LEE	Lee	26906	11/08/2022	2022 General Election	212	212	7165	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	61
LEE	Lee	26906	11/08/2022	2022 General Election	213	213	3068	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	30
LEE	Lee	26906	11/08/2022	2022 General Election	214	214	7043	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	25
LEE	Lee	26906	11/08/2022	2022 General Election	215	215	5442	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	37
LEE	Lee	26906	11/08/2022	2022 General Election	216	216	6161	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	25
LEE	Lee	26906	11/08/2022	2022 General Election	217	217	5074	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	43
LEE	Lee	26906	11/08/2022	2022 General Election	218	218	3329	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	29
LEE	Lee	26906	11/08/2022	2022 General Election	219	219	3620	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	28
LEE	Lee	26906	11/08/2022	2022 General Election	220	220	2892	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	17
LEE	Lee	26906	11/08/2022	2022 General Election	221	221	4484	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	24
LEE	Lee	26906	11/08/2022	2022 General Election	222	222	7594	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	60
LEE	Lee	26906	11/08/2022	2022 General Election	301	301	4326	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	41
LEE	Lee	26906	11/08/2022	2022 General Election	302	302	3840	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	38
LEE	Lee	26906	11/08/2022	2022 General Election	303	303	6568	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	67
LEE	Lee	26906	11/08/2022	2022 General Election	304	304	7458	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	70
LEE	Lee	26906	11/08/2022	2022 General Election	305	305	3867	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	55
LEE	Lee	26906	11/08/2022	2022 General Election	306	306	4076	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	49
LEE	Lee	26906	11/08/2022	2022 General Election	307	307	5170	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	39
LEE	Lee	26906	11/08/2022	2022 General Election	308	308	3468	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	29
LEE	Lee	26906	11/08/2022	2022 General Election	309	309	1858	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	14
LEE	Lee	26906	11/08/2022	2022 General Election	310	310	5873	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	51
LEE	Lee	26906	11/08/2022	2022 General Election	311	311	8803	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	59
LEE	Lee	26906	11/08/2022	2022 General Election	312	312	3372	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	41
LEE	Lee	26906	11/08/2022	2022 General Election	313	313	6891	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	77
LEE	Lee	26906	11/08/2022	2022 General Election	314	314	9122	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	73
LEE	Lee	26906	11/08/2022	2022 General Election	315	315	4847	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	50
LEE	Lee	26906	11/08/2022	2022 General Election	316	316	7804	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	58
LEE	Lee	26906	11/08/2022	2022 General Election	317	317	6716	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	69
LEE	Lee	26906	11/08/2022	2022 General Election	318	318	6491	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	62
LEE	Lee	26906	11/08/2022	2022 General Election	319	319	3211	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	24
LEE	Lee	26906	11/08/2022	2022 General Election	320	320	7087	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	67
LEE	Lee	26906	11/08/2022	2022 General Election	321	321	2859	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	39
LEE	Lee	26906	11/08/2022	2022 General Election	401	401	2445	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	27
LEE	Lee	26906	11/08/2022	2022 General Election	402	402	7796	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	50
LEE	Lee	26906	11/08/2022	2022 General Election	403	403	4725	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	21
LEE	Lee	26906	11/08/2022	2022 General Election	404	404	3709	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	27
LEE	Lee	26906	11/08/2022	2022 General Election	408	408	7592	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	32
LEE	Lee	26906	11/08/2022	2022 General Election	409	409	8734	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	60
LEE	Lee	26906	11/08/2022	2022 General Election	410	410	4775	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	26
LEE	Lee	26906	11/08/2022	2022 General Election	411	411	5115	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	35
LEE	Lee	26906	11/08/2022	2022 General Election	412	412	7906	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	48
LEE	Lee	26906	11/08/2022	2022 General Election	413	413	4728	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	47
LEE	Lee	26906	11/08/2022	2022 General Election	414	414	2162	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	11
LEE	Lee	26906	11/08/2022	2022 General Election	415	415	8372	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	211
LEE	Lee	26906	11/08/2022	2022 General Election	416	416	7207	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	76
LEE	Lee	26906	11/08/2022	2022 General Election	417	417	5614	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	22
LEE	Lee	26906	11/08/2022	2022 General Election	504	504	5837	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	5
LEE	Lee	26906	11/08/2022	2022 General Election	505	505	4651	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	23
LEE	Lee	26906	11/08/2022	2022 General Election	506	506	6540	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	15
LEE	Lee	26906	11/08/2022	2022 General Election	508	508	5596	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	5
LEE	Lee	26906	11/08/2022	2022 General Election	510	510	9686	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	6
LEE	Lee	26906	11/08/2022	2022 General Election	514	514	1805	0	0	0	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	0
CLL	Collier	26906	11/08/2022	2022 General Election	1410	141	4076	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1977
CLL	Collier	26906	11/08/2022	2022 General Election	1420	142	1820	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	411
CLL	Collier	26906	11/08/2022	2022 General Election	1560	156	4795	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	93
CLL	Collier	26906	11/08/2022	2022 General Election	1890	189	288	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	112
CLL	Collier	26906	11/08/2022	2022 General Election	1900	190	3874	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2170
CLL	Collier	26906	11/08/2022	2022 General Election	1930	193	6278	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	3628
CLL	Collier	26906	11/08/2022	2022 General Election	1940	194	4121	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2460
CLL	Collier	26906	11/08/2022	2022 General Election	2020	202	4408	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2071
CLL	Collier	26906	11/08/2022	2022 General Election	2030	203	5319	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2809
CLL	Collier	26906	11/08/2022	2022 General Election	2040	204	4158	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1906
CLL	Collier	26906	11/08/2022	2022 General Election	2210	221	4760	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2120
CLL	Collier	26906	11/08/2022	2022 General Election	2220	222	4448	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2242
CLL	Collier	26906	11/08/2022	2022 General Election	2230	223	4738	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1878
CLL	Collier	26906	11/08/2022	2022 General Election	2420	242	3543	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1680
CLL	Collier	26906	11/08/2022	2022 General Election	2510	251	5178	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2120
CLL	Collier	26906	11/08/2022	2022 General Election	2520	252	2689	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1514
CLL	Collier	26906	11/08/2022	2022 General Election	2550	255	6030	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2979
CLL	Collier	26906	11/08/2022	2022 General Election	2570	257	3338	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1681
CLL	Collier	26906	11/08/2022	2022 General Election	2580	258	3852	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1755
CLL	Collier	26906	11/08/2022	2022 General Election	3220	322	3769	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	534
CLL	Collier	26906	11/08/2022	2022 General Election	3230	323	5588	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	14
CLL	Collier	26906	11/08/2022	2022 General Election	3240	324	4930	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	174
CLL	Collier	26906	11/08/2022	2022 General Election	4140	414	3507	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1431
CLL	Collier	26906	11/08/2022	2022 General Election	4180	418	4989	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2241
CLL	Collier	26906	11/08/2022	2022 General Election	4280	428	3875	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1681
CLL	Collier	26906	11/08/2022	2022 General Election	4300	430	3563	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	932
CLL	Collier	26906	11/08/2022	2022 General Election	4340	434	5942	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2240
CLL	Collier	26906	11/08/2022	2022 General Election	4350	435	4885	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1608
CLL	Collier	26906	11/08/2022	2022 General Election	4390	439	2733	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	423
CLL	Collier	26906	11/08/2022	2022 General Election	4400	440	4928	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2072
CLL	Collier	26906	11/08/2022	2022 General Election	4500	450	116	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	27
CLL	Collier	26906	11/08/2022	2022 General Election	4620	462	3601	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1902
CLL	Collier	26906	11/08/2022	2022 General Election	4640	464	4245	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2228
CLL	Collier	26906	11/08/2022	2022 General Election	4720	472	887	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	348
CLL	Collier	26906	11/08/2022	2022 General Election	4750	475	1195	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	662
CLL	Collier	26906	11/08/2022	2022 General Election	4770	477	4220	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	2238
CLL	Collier	26906	11/08/2022	2022 General Election	4790	479	2099	0	0	0	Representative in Congress	 District 19	140190	Byron Donalds	REP	103089553	79881	1095
CLL	Collier	26906	11/08/2022	2022 General Election	1410	141	4076	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	722
CLL	Collier	26906	11/08/2022	2022 General Election	1420	142	1820	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	128
CLL	Collier	26906	11/08/2022	2022 General Election	1560	156	4795	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	40
CLL	Collier	26906	11/08/2022	2022 General Election	1890	189	288	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	70
CLL	Collier	26906	11/08/2022	2022 General Election	1900	190	3874	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	690
CLL	Collier	26906	11/08/2022	2022 General Election	1930	193	6278	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1001
CLL	Collier	26906	11/08/2022	2022 General Election	1940	194	4121	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	670
CLL	Collier	26906	11/08/2022	2022 General Election	2020	202	4408	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	945
CLL	Collier	26906	11/08/2022	2022 General Election	2030	203	5319	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	979
CLL	Collier	26906	11/08/2022	2022 General Election	2040	204	4158	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	846
CLL	Collier	26906	11/08/2022	2022 General Election	2210	221	4760	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1105
CLL	Collier	26906	11/08/2022	2022 General Election	2220	222	4448	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	957
CLL	Collier	26906	11/08/2022	2022 General Election	2230	223	4738	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	988
CLL	Collier	26906	11/08/2022	2022 General Election	2420	242	3543	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	858
CLL	Collier	26906	11/08/2022	2022 General Election	2510	251	5178	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1071
CLL	Collier	26906	11/08/2022	2022 General Election	2520	252	2689	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	573
CLL	Collier	26906	11/08/2022	2022 General Election	2550	255	6030	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1551
CLL	Collier	26906	11/08/2022	2022 General Election	2570	257	3338	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	653
CLL	Collier	26906	11/08/2022	2022 General Election	2580	258	3852	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	843
CLL	Collier	26906	11/08/2022	2022 General Election	3220	322	3769	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	129
CLL	Collier	26906	11/08/2022	2022 General Election	3230	323	5588	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	7
CLL	Collier	26906	11/08/2022	2022 General Election	3240	324	4930	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	65
CLL	Collier	26906	11/08/2022	2022 General Election	4140	414	3507	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	800
CLL	Collier	26906	11/08/2022	2022 General Election	4180	418	4989	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1055
CLL	Collier	26906	11/08/2022	2022 General Election	4280	428	3875	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	626
CLL	Collier	26906	11/08/2022	2022 General Election	4300	430	3563	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	407
CLL	Collier	26906	11/08/2022	2022 General Election	4340	434	5942	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1140
CLL	Collier	26906	11/08/2022	2022 General Election	4350	435	4885	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	1011
CLL	Collier	26906	11/08/2022	2022 General Election	4390	439	2733	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	274
CLL	Collier	26906	11/08/2022	2022 General Election	4400	440	4928	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	950
CLL	Collier	26906	11/08/2022	2022 General Election	4500	450	116	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	23
CLL	Collier	26906	11/08/2022	2022 General Election	4620	462	3601	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	668
CLL	Collier	26906	11/08/2022	2022 General Election	4640	464	4245	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	806
CLL	Collier	26906	11/08/2022	2022 General Election	4720	472	887	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	149
CLL	Collier	26906	11/08/2022	2022 General Election	4750	475	1195	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	190
CLL	Collier	26906	11/08/2022	2022 General Election	4770	477	4220	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	810
CLL	Collier	26906	11/08/2022	2022 General Election	4790	479	2099	0	0	0	Representative in Congress	 District 19	140190	Cindy Banyai	DEM	117627943	79324	399
CLL	Collier	26906	11/08/2022	2022 General Election	1410	141	4076	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	1420	142	1820	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	1560	156	4795	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	1890	189	288	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	1900	190	3874	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	1930	193	6278	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	1940	194	4121	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	2020	202	4408	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	2030	203	5319	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	2040	204	4158	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	26906	11/08/2022	2022 General Election	2210	221	4760	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	2220	222	4448	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	2230	223	4738	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	2420	242	3543	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	2510	251	5178	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	8
CLL	Collier	26906	11/08/2022	2022 General Election	2520	252	2689	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	2550	255	6030	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	2570	257	3338	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	6
CLL	Collier	26906	11/08/2022	2022 General Election	2580	258	3852	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
CLL	Collier	26906	11/08/2022	2022 General Election	3220	322	3769	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	3230	323	5588	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	3240	324	4930	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	4140	414	3507	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	4180	418	4989	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	5
CLL	Collier	26906	11/08/2022	2022 General Election	4280	428	3875	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	26906	11/08/2022	2022 General Election	4300	430	3563	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	4340	434	5942	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	26906	11/08/2022	2022 General Election	4350	435	4885	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	4390	439	2733	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
CLL	Collier	26906	11/08/2022	2022 General Election	4400	440	4928	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	4500	450	116	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	4620	462	3601	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	26906	11/08/2022	2022 General Election	4640	464	4245	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
CLL	Collier	26906	11/08/2022	2022 General Election	4720	472	887	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
CLL	Collier	26906	11/08/2022	2022 General Election	4750	475	1195	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	26906	11/08/2022	2022 General Election	4770	477	4220	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	3
CLL	Collier	26906	11/08/2022	2022 General Election	4790	479	2099	0	0	0	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	26906	11/08/2022	2022 General Election	1410	141	4076	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	26906	11/08/2022	2022 General Election	1420	142	1820	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	1560	156	4795	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	1890	189	288	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	1900	190	3874	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	26906	11/08/2022	2022 General Election	1930	193	6278	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	1940	194	4121	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	26906	11/08/2022	2022 General Election	2020	202	4408	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2030	203	5319	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2040	204	4158	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2210	221	4760	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	2
CLL	Collier	26906	11/08/2022	2022 General Election	2220	222	4448	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2230	223	4738	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	26906	11/08/2022	2022 General Election	2420	242	3543	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2510	251	5178	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2520	252	2689	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2550	255	6030	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	26906	11/08/2022	2022 General Election	2570	257	3338	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	26906	11/08/2022	2022 General Election	2580	258	3852	0	0	0	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
