Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
CLL	Collier	10282	11/08/2016	2016 General Election	464	PCT 464 0047	3793	0	0	102407	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	10282	11/08/2016	2016 General Election	464	PCT 464 0047	3793	0	0	102407	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	135
CLL	Collier	10282	11/08/2016	2016 General Election	472	PCT 472 0048	543	0	0	102407	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	176
CLL	Collier	10282	11/08/2016	2016 General Election	472	PCT 472 0048	543	0	0	102407	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	227
CLL	Collier	10282	11/08/2016	2016 General Election	472	PCT 472 0048	543	0	0	102407	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	10282	11/08/2016	2016 General Election	472	PCT 472 0048	543	0	0	102407	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	10282	11/08/2016	2016 General Election	472	PCT 472 0048	543	0	0	102407	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	41
CLL	Collier	10282	11/08/2016	2016 General Election	475	PCT 475 0049	1119	0	0	102407	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	771
CLL	Collier	10282	11/08/2016	2016 General Election	475	PCT 475 0049	1119	0	0	102407	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	173
CLL	Collier	10282	11/08/2016	2016 General Election	475	PCT 475 0049	1119	0	0	102407	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
CLL	Collier	10282	11/08/2016	2016 General Election	475	PCT 475 0049	1119	0	0	102407	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	10282	11/08/2016	2016 General Election	475	PCT 475 0049	1119	0	0	102407	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	49
CLL	Collier	10282	11/08/2016	2016 General Election	477	PCT 477 0050	3839	0	0	102407	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	2611
CLL	Collier	10282	11/08/2016	2016 General Election	477	PCT 477 0050	3839	0	0	102407	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	751
CLL	Collier	10282	11/08/2016	2016 General Election	477	PCT 477 0050	3839	0	0	102407	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	10282	11/08/2016	2016 General Election	477	PCT 477 0050	3839	0	0	102407	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
CLL	Collier	10282	11/08/2016	2016 General Election	477	PCT 477 0050	3839	0	0	102407	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	135
CLL	Collier	10282	11/08/2016	2016 General Election	479	PCT 479 0051	1990	0	0	102407	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1206
CLL	Collier	10282	11/08/2016	2016 General Election	479	PCT 479 0051	1990	0	0	102407	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	446
CLL	Collier	10282	11/08/2016	2016 General Election	479	PCT 479 0051	1990	0	0	102407	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	4
CLL	Collier	10282	11/08/2016	2016 General Election	479	PCT 479 0051	1990	0	0	102407	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
CLL	Collier	10282	11/08/2016	2016 General Election	479	PCT 479 0051	1990	0	0	102407	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	105
BRA	Bradford	10282	11/08/2016	2016 General Election	1		1648	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	1022
BRA	Bradford	10282	11/08/2016	2016 General Election	1		1648	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	155
BRA	Bradford	10282	11/08/2016	2016 General Election	1		1648	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	3
BRA	Bradford	10282	11/08/2016	2016 General Election	1		1648	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	1
BRA	Bradford	10282	11/08/2016	2016 General Election	1		1648	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	117
BRA	Bradford	10282	11/08/2016	2016 General Election	2		782	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	261
BRA	Bradford	10282	11/08/2016	2016 General Election	2		782	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	273
BRA	Bradford	10282	11/08/2016	2016 General Election	2		782	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	2
BRA	Bradford	10282	11/08/2016	2016 General Election	2		782	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	2		782	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	50
BRA	Bradford	10282	11/08/2016	2016 General Election	3		660	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	359
BRA	Bradford	10282	11/08/2016	2016 General Election	3		660	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	75
BRA	Bradford	10282	11/08/2016	2016 General Election	3		660	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	2
BRA	Bradford	10282	11/08/2016	2016 General Election	3		660	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	3		660	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	55
BRA	Bradford	10282	11/08/2016	2016 General Election	4		1263	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	735
BRA	Bradford	10282	11/08/2016	2016 General Election	4		1263	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	171
BRA	Bradford	10282	11/08/2016	2016 General Election	4		1263	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	1
BRA	Bradford	10282	11/08/2016	2016 General Election	4		1263	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	2
BRA	Bradford	10282	11/08/2016	2016 General Election	4		1263	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	90
BRA	Bradford	10282	11/08/2016	2016 General Election	5		1649	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	773
BRA	Bradford	10282	11/08/2016	2016 General Election	5		1649	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	395
BRA	Bradford	10282	11/08/2016	2016 General Election	5		1649	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	1
BRA	Bradford	10282	11/08/2016	2016 General Election	5		1649	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	5		1649	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	83
BRA	Bradford	10282	11/08/2016	2016 General Election	6		778	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	478
BRA	Bradford	10282	11/08/2016	2016 General Election	6		778	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	86
BRA	Bradford	10282	11/08/2016	2016 General Election	6		778	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	1
BRA	Bradford	10282	11/08/2016	2016 General Election	6		778	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	6		778	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	34
BRA	Bradford	10282	11/08/2016	2016 General Election	7		1175	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	302
BRA	Bradford	10282	11/08/2016	2016 General Election	7		1175	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	465
BRA	Bradford	10282	11/08/2016	2016 General Election	7		1175	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	2
BRA	Bradford	10282	11/08/2016	2016 General Election	7		1175	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	7		1175	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	47
BRA	Bradford	10282	11/08/2016	2016 General Election	8		1687	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	933
BRA	Bradford	10282	11/08/2016	2016 General Election	8		1687	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	259
BRA	Bradford	10282	11/08/2016	2016 General Election	8		1687	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	2
BRA	Bradford	10282	11/08/2016	2016 General Election	8		1687	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	8		1687	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	83
BRA	Bradford	10282	11/08/2016	2016 General Election	9		1317	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	560
BRA	Bradford	10282	11/08/2016	2016 General Election	9		1317	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	294
BRA	Bradford	10282	11/08/2016	2016 General Election	9		1317	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	4
BRA	Bradford	10282	11/08/2016	2016 General Election	9		1317	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	9		1317	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	83
BRA	Bradford	10282	11/08/2016	2016 General Election	10		947	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	593
BRA	Bradford	10282	11/08/2016	2016 General Election	10		947	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	97
BRA	Bradford	10282	11/08/2016	2016 General Election	10		947	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	0
BRA	Bradford	10282	11/08/2016	2016 General Election	10		947	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	10		947	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	49
BRA	Bradford	10282	11/08/2016	2016 General Election	11		1191	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	587
BRA	Bradford	10282	11/08/2016	2016 General Election	11		1191	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	195
BRA	Bradford	10282	11/08/2016	2016 General Election	11		1191	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	5
BRA	Bradford	10282	11/08/2016	2016 General Election	11		1191	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	11		1191	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	95
BRA	Bradford	10282	11/08/2016	2016 General Election	12		1702	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	908
BRA	Bradford	10282	11/08/2016	2016 General Election	12		1702	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	362
BRA	Bradford	10282	11/08/2016	2016 General Election	12		1702	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	1
BRA	Bradford	10282	11/08/2016	2016 General Election	12		1702	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	12		1702	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	109
BRA	Bradford	10282	11/08/2016	2016 General Election	13		558	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	331
BRA	Bradford	10282	11/08/2016	2016 General Election	13		558	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	64
BRA	Bradford	10282	11/08/2016	2016 General Election	13		558	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	2
BRA	Bradford	10282	11/08/2016	2016 General Election	13		558	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	1
BRA	Bradford	10282	11/08/2016	2016 General Election	13		558	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	13
BRA	Bradford	10282	11/08/2016	2016 General Election	14		684	0	0	15730	State Representative	 District 19	260190	Bobby Payne	REP	107495730	64619	391
BRA	Bradford	10282	11/08/2016	2016 General Election	14		684	0	0	15730	State Representative	 District 19	260190	"Hubert ""Joe"" Snodgrass"	DEM	110110434	64984	114
BRA	Bradford	10282	11/08/2016	2016 General Election	14		684	0	0	15730	State Representative	 District 19	260190	WriteinVotes	 	0	900	0
BRA	Bradford	10282	11/08/2016	2016 General Election	14		684	0	0	15730	State Representative	 District 19	260190	OverVotes	 	0	901	0
BRA	Bradford	10282	11/08/2016	2016 General Election	14		684	0	0	15730	State Representative	 District 19	260190	UnderVotes	 	0	902	55
LEE	Lee	10282	11/08/2016	2016 General Election	4	PCT. 004	3885	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1089
LEE	Lee	10282	11/08/2016	2016 General Election	4	PCT. 004	3885	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1321
LEE	Lee	10282	11/08/2016	2016 General Election	4	PCT. 004	3885	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	4	PCT. 004	3885	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	4	PCT. 004	3885	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	186
LEE	Lee	10282	11/08/2016	2016 General Election	6	PCT. 006	2132	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	671
LEE	Lee	10282	11/08/2016	2016 General Election	6	PCT. 006	2132	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	631
LEE	Lee	10282	11/08/2016	2016 General Election	6	PCT. 006	2132	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	6	PCT. 006	2132	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	6	PCT. 006	2132	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	101
LEE	Lee	10282	11/08/2016	2016 General Election	7	PCT. 007	3900	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	520
LEE	Lee	10282	11/08/2016	2016 General Election	7	PCT. 007	3900	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1808
LEE	Lee	10282	11/08/2016	2016 General Election	7	PCT. 007	3900	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	7	PCT. 007	3900	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	3
LEE	Lee	10282	11/08/2016	2016 General Election	7	PCT. 007	3900	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	155
LEE	Lee	10282	11/08/2016	2016 General Election	8	PCT. 008	3901	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	847
LEE	Lee	10282	11/08/2016	2016 General Election	8	PCT. 008	3901	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1696
LEE	Lee	10282	11/08/2016	2016 General Election	8	PCT. 008	3901	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	8	PCT. 008	3901	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	8	PCT. 008	3901	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	181
LEE	Lee	10282	11/08/2016	2016 General Election	9	PCT. 009	4129	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1363
LEE	Lee	10282	11/08/2016	2016 General Election	9	PCT. 009	4129	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1270
LEE	Lee	10282	11/08/2016	2016 General Election	9	PCT. 009	4129	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	9	PCT. 009	4129	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	9	PCT. 009	4129	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	229
LEE	Lee	10282	11/08/2016	2016 General Election	10	PCT. 010	2631	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1391
LEE	Lee	10282	11/08/2016	2016 General Election	10	PCT. 010	2631	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	701
LEE	Lee	10282	11/08/2016	2016 General Election	10	PCT. 010	2631	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	10	PCT. 010	2631	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	10	PCT. 010	2631	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	171
LEE	Lee	10282	11/08/2016	2016 General Election	11	PCT. 011	3306	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1577
LEE	Lee	10282	11/08/2016	2016 General Election	11	PCT. 011	3306	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	915
LEE	Lee	10282	11/08/2016	2016 General Election	11	PCT. 011	3306	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	11	PCT. 011	3306	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	11	PCT. 011	3306	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	158
LEE	Lee	10282	11/08/2016	2016 General Election	12	PCT. 012	2769	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1466
LEE	Lee	10282	11/08/2016	2016 General Election	12	PCT. 012	2769	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	662
LEE	Lee	10282	11/08/2016	2016 General Election	12	PCT. 012	2769	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	12	PCT. 012	2769	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	12	PCT. 012	2769	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	190
LEE	Lee	10282	11/08/2016	2016 General Election	13	PCT. 013	4008	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1800
LEE	Lee	10282	11/08/2016	2016 General Election	13	PCT. 013	4008	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1035
LEE	Lee	10282	11/08/2016	2016 General Election	13	PCT. 013	4008	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	13	PCT. 013	4008	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	13	PCT. 013	4008	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	264
LEE	Lee	10282	11/08/2016	2016 General Election	14	PCT. 014	1429	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	623
LEE	Lee	10282	11/08/2016	2016 General Election	14	PCT. 014	1429	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	418
LEE	Lee	10282	11/08/2016	2016 General Election	14	PCT. 014	1429	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10282	11/08/2016	2016 General Election	14	PCT. 014	1429	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	14	PCT. 014	1429	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	77
LEE	Lee	10282	11/08/2016	2016 General Election	15	PCT. 015	2838	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1521
LEE	Lee	10282	11/08/2016	2016 General Election	15	PCT. 015	2838	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	744
LEE	Lee	10282	11/08/2016	2016 General Election	15	PCT. 015	2838	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	15	PCT. 015	2838	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	15	PCT. 015	2838	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	150
LEE	Lee	10282	11/08/2016	2016 General Election	16	PCT. 016	1638	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	788
LEE	Lee	10282	11/08/2016	2016 General Election	16	PCT. 016	1638	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	587
LEE	Lee	10282	11/08/2016	2016 General Election	16	PCT. 016	1638	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	16	PCT. 016	1638	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	16	PCT. 016	1638	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	80
LEE	Lee	10282	11/08/2016	2016 General Election	17	PCT. 017	322	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	174
LEE	Lee	10282	11/08/2016	2016 General Election	17	PCT. 017	322	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	73
LEE	Lee	10282	11/08/2016	2016 General Election	17	PCT. 017	322	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10282	11/08/2016	2016 General Election	17	PCT. 017	322	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	17	PCT. 017	322	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	11
LEE	Lee	10282	11/08/2016	2016 General Election	18	PCT. 018	1028	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	703
LEE	Lee	10282	11/08/2016	2016 General Election	18	PCT. 018	1028	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	162
LEE	Lee	10282	11/08/2016	2016 General Election	18	PCT. 018	1028	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	18	PCT. 018	1028	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	18	PCT. 018	1028	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	46
LEE	Lee	10282	11/08/2016	2016 General Election	19	PCT. 019	502	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	264
LEE	Lee	10282	11/08/2016	2016 General Election	19	PCT. 019	502	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	84
LEE	Lee	10282	11/08/2016	2016 General Election	19	PCT. 019	502	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	19	PCT. 019	502	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	19	PCT. 019	502	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	26
LEE	Lee	10282	11/08/2016	2016 General Election	20	PCT. 020	3570	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1506
LEE	Lee	10282	11/08/2016	2016 General Election	20	PCT. 020	3570	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	1094
LEE	Lee	10282	11/08/2016	2016 General Election	20	PCT. 020	3570	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	20	PCT. 020	3570	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	20	PCT. 020	3570	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	214
LEE	Lee	10282	11/08/2016	2016 General Election	21	PCT. 021	2261	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1194
LEE	Lee	10282	11/08/2016	2016 General Election	21	PCT. 021	2261	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	606
LEE	Lee	10282	11/08/2016	2016 General Election	21	PCT. 021	2261	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	21	PCT. 021	2261	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10282	11/08/2016	2016 General Election	21	PCT. 021	2261	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	111
LEE	Lee	10282	11/08/2016	2016 General Election	22	PCT. 022	2853	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1599
LEE	Lee	10282	11/08/2016	2016 General Election	22	PCT. 022	2853	0	0	359830	Representative in Congress	 District 19	140190	Robert M. Neeld	DEM	111470870	67654	645
LEE	Lee	10282	11/08/2016	2016 General Election	22	PCT. 022	2853	0	0	359830	Representative in Congress	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10282	11/08/2016	2016 General Election	22	PCT. 022	2853	0	0	359830	Representative in Congress	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10282	11/08/2016	2016 General Election	22	PCT. 022	2853	0	0	359830	Representative in Congress	 District 19	140190	UnderVotes	 	0	902	175
LEE	Lee	10282	11/08/2016	2016 General Election	23	PCT. 023	2479	0	0	359830	Representative in Congress	 District 19	140190	Francis Rooney	REP	103081439	66718	1313
